PeakID,Chromosome,Start Position,Stop Position,T0 min,T4 min,T12 min,T20 min,T40 min,T60 min
Msn2-chr13-886857,chr13,886346,887496,0.102148845,0.581670394,1.349663912,1.088352373,0.185987576,-0.116117559
Msn2-chr13-901902,chr13,901610,901768,-0.058804447,0.724273474,1.03395491,0.458518337,0.370305865,0.750947921
Msn2-chr13-902718,chr13,902282,902984,-0.21589729,1.228028506,2.137434795,1.402218026,0.930609188,0.637090464
Msn2-chr13-904532,chr13,904170,904744,-0.00142379,1.265759834,2.137929466,1.065207131,0.09579567,0.204556914
Msn2-chr13-912249,chr13,911626,912936,0.03854614,0.571226114,1.229215402,0.921978907,0.462716834,-0.077299461
Msn2-chr13-91262,chr13,90922,91496,0.13681009,2.460869963,2.536660184,2.061180546,0.982509007,0.429472905
Msn2-chr13-915285,chr13,914826,915528,0.116650176,1.854728205,2.806230918,2.234632856,0.853295107,0.633792395
Msn2-chr13-91854,chr13,91818,92232,0.02109939,0.603836475,1.032123958,0.721323634,0.414571242,0.345386405
Msn2-chr13-924057,chr13,924170,924520,1.107773076,2.140629695,2.156427474,2.303074815,2.21718175,1.727552384
Msn2-chr13-97601,chr13,97290,97928,-0.344883881,-0.676222325,0.463312446,0.893951412,-0.068598238,0.031549003
Msn2-chr14-102017,chr14,101450,102504,0.507795965,1.475691798,1.789545923,1.477699072,0.655021664,0.457751953
Msn2-chr14-102281,chr14,101994,102920,0.451845468,0.462369159,0.986345123,1.028093057,0.603492753,0.359599968
Msn2-chr14-107806,chr14,107626,107752,0.048489785,0.990033512,0.833774624,0.45996181,0.316706669,0.36778046
Msn2-chr14-112809,chr14,112554,112936,0.006288878,0.974308653,1.576576376,0.838716719,0.23662214,0.371724241
Msn2-chr14-116913,chr14,116746,117192,-0.21380861,-0.097081336,0.566268545,0.675239597,0.128973092,-0.204503838
Msn2-chr14-197049,chr14,196266,196712,-0.075543552,0.575971225,0.209132516,0.571558518,0.521247569,1.05900996
Msn2-chr14-198532,chr14,197706,198984,-0.100674768,2.826798304,2.313288674,1.511106783,1.134987333,0.50126227
Msn2-chr14-199969,chr14,199722,200168,0.097496246,1.283575977,1.050926688,0.772955238,0.332165268,0.010975405
Msn2-chr14-217569,chr14,217130,217768,-0.208569456,2.378274991,2.251536218,1.255306794,0.503658479,-0.106275732
Msn2-chr14-229,chr14,1,264,0.356008977,1.042428935,1.275420865,1.295988151,0.701776532,0.855629485
Msn2-chr14-234089,chr14,233898,234344,-0.344072736,-0.159453219,0.617285616,0.569141448,0.079942568,0.10797549
Msn2-chr14-23726,chr14,23530,24008,-0.131953385,1.10460791,0.839713807,0.686220586,0.103853112,0.118379574
Msn2-chr14-240209,chr14,239722,240616,0.095878696,0.70911948,1.351661969,1.127431362,0.057844028,-0.034606629
Msn2-chr14-254545,chr14,254122,254760,-0.0275213,1.665866739,1.906020026,1.066988448,0.824863522,0.867010028
Msn2-chr14-274105,chr14,273610,274600,-0.13007015,0.457272225,1.094818586,0.965268237,0.336839177,-0.10809169
Msn2-chr14-276145,chr14,275626,276552,-0.314254309,0.451130125,1.444987944,0.90830632,-0.102424054,-0.058566314
Msn2-chr14-282097,chr14,281642,282184,-0.434573457,0.376404241,1.086017684,0.851199447,-0.14542785,-0.423932078
Msn2-chr14-282697,chr14,282442,282920,0.707559852,0.539894809,0.765815762,1.159286055,0.509143078,0.645207232
Msn2-chr14-301581,chr14,300874,302152,-0.085518302,1.973170785,2.617924041,2.290960147,0.666995922,0.28150449
Msn2-chr14-307049,chr14,306890,307176,0.41750029,0.426523782,0.980104703,0.681423859,0.569557368,1.135192262
Msn2-chr14-310237,chr14,310154,310504,-0.227770113,1.513494976,2.246059392,2.020738845,0.663991985,-0.026004981
Msn2-chr14-31705,chr14,31434,31976,0.002488022,-0.521040788,0.521961159,0.16024766,-0.009045254,-0.006808345
Msn2-chr14-335649,chr14,335370,335848,0.145139973,0.952966304,1.395430652,0.573548447,0.480856582,0.053298392
Msn2-chr14-33921,chr14,33546,34120,0.624981742,1.46465546,1.088617276,0.840794248,0.545334649,0.583200566
Msn2-chr14-355502,chr14,355242,355592,-0.022428625,1.201248771,1.368851195,0.873903412,0.11919915,-0.006070647
Msn2-chr14-374217,chr14,374634,375176,0.552581955,0.380976102,0.999205775,1.091301956,0.771746307,0.782275063
Msn2-chr14-380825,chr14,380426,381160,-0.240762121,-0.383398599,0.933951185,0.91342959,0.227526581,0.042556451
Msn2-chr14-427217,chr14,427050,427496,0.080795498,2.589168666,2.284996793,1.172642357,0.67001272,-0.322005648
Msn2-chr14-440542,chr14,439914,440424,0.34103433,1.313762021,0.880183415,0.846220148,0.693093003,0.700390439
Msn2-chr14-441065,chr14,440874,441224,0.330866324,3.441772926,2.864798875,1.751551612,0.8639531,0.708801179
Msn2-chr14-462081,chr14,461546,462536,-0.461827255,-0.12709513,1.105943935,0.96238003,-0.069988104,-0.164716451
Msn2-chr14-481037,chr14,480426,481448,0.065443287,1.644111545,2.437707615,2.134886114,1.08953121,0.338789184
Msn2-chr14-491369,chr14,491018,491560,0.212414278,1.459448574,1.777122486,1.027865777,0.654126652,0.092157543
Msn2-chr14-491713,chr14,491690,492040,0.349153371,1.379769212,0.949933635,0.814453515,0.631257372,-0.086744093
Msn2-chr14-503233,chr14,502922,503432,-0.464522175,0.781365709,1.206208271,0.603444997,0.058774377,-0.150729717
Msn2-chr14-507089,chr14,506698,507112,0.614756057,1.122487635,0.810343911,1.142528172,1.281198121,0.59618917
Msn2-chr14-519388,chr14,519722,520104,0.565617214,2.021035776,2.345005694,1.827317828,0.817906405,0.606672733
Msn2-chr14-547203,chr14,546922,547368,0.748315566,1.173659614,1.465684704,1.34023416,0.830484059,0.890420452
Msn2-chr14-558393,chr14,558314,558664,0.080567589,0.857015058,0.351333453,0.493856284,0.583488592,0.331484955
Msn2-chr14-559529,chr14,558986,560008,-0.172167482,0.519031474,1.34682862,1.094067272,0.394372542,-0.295841409
Msn2-chr14-560748,chr14,560522,560968,0.706866058,0.338386725,1.221822867,1.046204924,0.652379898,0.971976535
Msn2-chr14-567737,chr14,567594,568392,0.409125268,0.340294595,0.852136928,0.928687491,0.463585293,0.371958996
Msn2-chr14-569941,chr14,569706,570216,0.835084844,0.973561823,1.229602348,0.837541711,0.868124967,0.967775733
Msn2-chr14-576049,chr14,575722,576104,0.773616388,1.295407779,1.765083469,1.102050213,0.899387077,0.83458209
Msn2-chr14-576905,chr14,576746,577128,0.566986996,0.250943954,1.456945542,0.911252642,0.369257858,1.120633106
Msn2-chr14-579337,chr14,579146,579592,-0.197362709,0.046219387,0.845154983,0.793251407,0.088910474,-0.314831245
Msn2-chr14-585652,chr14,585514,585864,0.274424356,0.004168532,0.777880946,0.653655391,0.700316108,0.053031483
Msn2-chr14-597857,chr14,597674,598120,0.042850916,0.722738219,0.976209621,0.70256147,0.038624512,0.004722266
Msn2-chr14-602345,chr14,602090,602632,0.612666501,0.734638515,0.95009108,0.96819093,0.772783549,0.837514639
Msn2-chr14-619865,chr14,619786,620264,0.166428913,1.572735442,2.815448616,2.172630162,1.397499036,1.078744848
Msn2-chr14-628977,chr14,628746,629256,-0.444831236,-0.392932632,0.392503529,0.487022357,-0.090470179,-0.358993542
Msn2-chr14-631609,chr14,631562,632200,0.201040202,0.96250818,1.312222416,1.284760594,0.692804479,0.536119262
Msn2-chr14-643801,chr14,643498,644072,-0.017864167,0.198202197,0.717426767,0.698741148,0.145551724,-0.227294519
Msn2-chr14-652276,chr14,651946,652552,-0.242571111,1.731869405,1.713599985,1.077950122,0.1978004,-0.123727715
Msn2-chr14-662245,chr14,662154,662536,0.456612377,2.689248685,2.220512502,1.180874265,0.948936535,0.351643032
Msn2-chr14-663853,chr14,663626,664232,-0.174198479,2.027665495,2.019245216,1.493596677,0.544814348,0.206352834
Msn2-chr14-6873,chr14,6410,6984,1.049974047,1.70869948,1.920584629,2.004213385,1.529931246,1.480535506
Msn2-chr14-692113,chr14,691946,692392,-0.020201874,0.136510264,0.685159474,0.863349604,0.276932602,-0.480309305
Msn2-chr14-715753,chr14,715498,715944,0.053934125,0.002906889,0.856416742,0.676166475,0.581498607,0.235204281
Msn2-chr14-726206,chr14,726058,726376,0.54773356,0.963168204,1.099556052,1.133816064,0.79337795,0.716500902
Msn2-chr14-739401,chr14,739018,739848,0.08394184,0.707745215,1.578311064,1.134628562,0.349408883,0.512719792
Msn2-chr14-759545,chr14,759210,759880,-0.080530739,0.186137796,0.707882443,0.80648667,0.118074738,-0.034457904
Msn2-chr14-763028,chr14,762506,763368,-0.206516791,0.490415076,1.405898161,1.350923391,0.518587485,0.146071856
Msn2-chr14-772129,chr14,771882,772392,-0.280733735,-0.239879591,0.723950092,0.881900172,0.013963286,-0.278137565
Msn2-chr14-779134,chr14,778474,778920,0.022732868,-0.034853806,0.922477299,0.953987526,0.619662873,0.555276925
Msn2-chr14-783865,chr14,783754,784328,1.181937014,2.281507673,2.051965216,2.109451572,1.9178157,1.551365608
Msn2-chr14-87598,chr14,87274,87816,0.144622395,2.00843901,1.574188711,0.946490504,0.161808346,-0.039053763
Msn2-chr14-89249,chr14,88906,89512,0.487646808,0.118177715,1.041299072,0.780932613,0.584642891,0.423392723
Msn2-chr14-96534,chr14,96074,96392,0.913726808,0.574980009,1.627547356,1.331838995,1.088257922,1.129480567
Msn2-chr15-103873,chr15,103658,103912,0.331396362,1.151156729,1.436946893,1.488352545,0.507396457,0.515541296
Msn2-chr15-1043508,chr15,1043050,1043848,-0.340709271,1.403531052,2.271735648,1.436709208,-0.016509577,-0.141397218
Msn2-chr15-1049265,chr15,1049002,1049544,0.054031899,1.299479244,0.878895083,0.364850078,0.322525835,0.335845191
Msn2-chr15-1064905,chr15,1064426,1065544,-0.062792104,-0.250826905,0.809603311,0.740657005,-0.021680529,0.002483416
Msn2-chr15-1084484,chr15,1084394,1084872,0.884772624,1.245809834,1.689011498,1.641974524,1.348616137,1.31217991
Msn2-chr15-1091097,chr15,1090954,1091400,0.721436045,1.483390773,1.607625685,1.691121973,1.146654965,1.534714125
Msn2-chr15-109801,chr15,108682,110760,0.060774688,2.029111892,2.203259231,1.593245326,0.448584607,0.043121861
Msn2-chr15-110681,chr15,110826,111304,0.574217264,0.655801517,1.433127961,1.017955253,0.93627673,0.99470397
Msn2-chr15-113809,chr15,113578,114088,-0.058880857,-0.302208875,0.551616606,0.757128322,0.279328668,0.085283631
Msn2-chr15-118201,chr15,117738,118248,0.554489864,1.265397738,1.416206644,1.128087222,0.742274446,0.449097071
Msn2-chr15-123254,chr15,123274,123656,0.362133646,0.366472087,0.657405859,0.835772952,0.283602843,0.232871913
Msn2-chr15-160329,chr15,159338,160680,0.705369452,1.59593722,1.46229952,1.269723097,1.073649866,0.580803086
Msn2-chr15-161009,chr15,160010,162472,0.143565839,2.005752484,2.272095622,1.382845,0.635029072,0.11195538
Msn2-chr15-168249,chr15,168042,168424,-0.427634183,-0.353863812,0.886081115,0.623214234,-0.117583366,0.249093166
Msn2-chr15-168793,chr15,168618,168968,0.133458141,0.747259043,0.66904874,0.652956569,0.519379866,1.132775516
Msn2-chr15-170645,chr15,170314,171048,-0.023457676,1.909578756,2.740036496,1.991948262,0.911950638,0.343013246
Msn2-chr15-172625,chr15,172426,172872,0.25980413,1.426949284,0.295038917,0.444830478,0.797860992,0.340283745
Msn2-chr15-216713,chr15,216138,216840,-0.082118584,2.779282737,2.887551633,1.956257765,0.902737154,0.183758432
Msn2-chr15-226681,chr15,226474,226888,0.394345438,0.578346825,1.294089252,1.345574149,0.769626952,0.638334682
Msn2-chr15-228337,chr15,228074,228552,0.27233165,-0.351262753,0.662348036,0.831628389,0.561054667,0.274029628
Msn2-chr15-231923,chr15,231338,231912,-0.217468208,0.74364688,1.728982092,1.491240513,0.948415375,1.006815522
Msn2-chr15-234361,chr15,234218,234600,0.693484787,1.519729899,1.235354993,0.877524227,0.668379959,0.218053698
Msn2-chr15-241345,chr15,241098,241576,-0.477320658,-0.211068849,0.547504239,0.848695349,0.097808923,0.061620985
Msn2-chr15-24745,chr15,24522,24936,-0.069264417,0.686854418,0.885588272,1.000297636,0.581775246,0.517471484
Msn2-chr15-255425,chr15,255210,255656,0.58866441,0.873639663,0.815453472,0.469188098,0.403190189,1.123605844
Msn2-chr15-265577,chr15,265514,265928,0.368133303,0.026245216,0.685797961,0.706458821,0.632184587,0.355077979
Msn2-chr15-271662,chr15,271306,271912,-0.157961415,0.700125691,1.312589576,0.874175999,0.347878469,0.171239129
Msn2-chr15-274604,chr15,274442,274920,0.924398189,1.00527312,1.75647313,1.56280815,1.391925939,1.318099131
Msn2-chr15-28185,chr15,27530,28456,0.096879778,1.086154906,2.339076657,1.812559318,0.308833964,0.009810212
Msn2-chr15-282177,chr15,281962,282408,0.569428002,0.793018585,1.395907935,1.201492801,0.903407188,0.838121142
Msn2-chr15-285801,chr15,285546,285960,-0.444749783,-0.256680241,1.013400706,0.765743192,-0.425816945,-0.985100846
Msn2-chr15-28777,chr15,28554,29256,0.579441141,0.456726742,0.696040427,1.121642103,0.758468364,0.920082831
Msn2-chr15-288265,chr15,287978,288552,0.488723767,0.808640382,1.14605569,0.971253533,0.775437302,0.143720952
Msn2-chr15-288513,chr15,288138,288968,0.121586638,1.018472825,1.257358164,0.782853598,0.383151791,-0.055881632
Msn2-chr15-296057,chr15,295786,296136,0.328863434,1.266482363,2.220049829,1.441627007,0.118581152,1.23538164
Msn2-chr15-299380,chr15,299082,299528,-0.610918007,0.847825355,2.487473695,2.490460324,-0.001127931,-0.052337351
Msn2-chr15-301166,chr15,300938,301480,0.881980988,1.223902993,1.364445448,1.10564419,0.909562536,1.234804795
Msn2-chr15-304553,chr15,304010,304488,0.004227863,1.470852324,0.996176547,0.718487635,0.508077797,0.029691358
Msn2-chr15-32009,chr15,31658,32392,0.289325848,1.443885503,0.939570952,0.388116843,0.180302221,0.204142485
Msn2-chr15-340060,chr15,340106,340488,0.21241983,0.471437543,1.26335152,1.398254564,0.756613369,0.286910171
Msn2-chr15-354121,chr15,353834,354408,0.341393615,0.056110936,0.500157319,0.617833153,0.557964897,0.469799968
Msn2-chr15-364254,chr15,363914,364360,-0.335217416,0.181551993,1.432380088,1.55926961,0.442168613,-0.225253646
Msn2-chr15-370884,chr15,370218,371112,-0.046018994,0.331589308,1.30123561,1.130877848,0.672663269,0.422812763
Msn2-chr15-376089,chr15,375850,376296,0.123112861,0.22169129,0.382267866,0.542219658,0.082178879,0.579342317
Msn2-chr15-381406,chr15,380522,380936,0.11980909,0.860296162,1.928321665,1.432493119,0.668711725,0.723851097
Msn2-chr15-383054,chr15,382666,383496,-0.027604124,0.771626894,2.39200836,2.437243087,0.818014386,0.377667923
Msn2-chr15-391773,chr15,391434,391880,0.190786742,2.496566591,2.961434472,2.300162371,0.819017614,0.243458599
Msn2-chr15-40382,chr15,40106,40488,-0.036542279,0.629235673,1.206039049,0.779405387,-0.01629881,0.930044967
Msn2-chr15-408052,chr15,407722,408296,0.415562702,0.478827531,1.277533086,0.842255822,0.652083843,0.490371175
Msn2-chr15-410446,chr15,410314,410792,-0.336407984,-0.055112217,1.738843692,1.862132165,0.232269368,-0.498390466
Msn2-chr15-413897,chr15,413674,414120,0.184291809,1.17176083,0.815877392,0.724558555,0.272342853,0.52234808
Msn2-chr15-424452,chr15,423946,424872,-0.053459966,2.073273747,2.404359996,1.635798287,0.463560483,0.135307655
Msn2-chr15-427021,chr15,426986,427368,0.301011277,0.500347996,1.074495544,0.815857939,0.715243552,0.946483663
Msn2-chr15-438705,chr15,438410,438984,0.214225134,-0.073870237,0.765193178,0.688006249,0.438791577,0.282944267
Msn2-chr15-43897,chr15,43114,44456,-0.33212366,0.350862724,1.355258354,1.370574004,0.627627133,0.283071049
Msn2-chr15-444045,chr15,443882,444296,-0.050813472,0.933057242,1.158971863,0.840370399,0.481546626,-0.112914576
Msn2-chr15-446961,chr15,446730,447176,-0.034219786,0.761025749,1.068829538,0.902112877,0.310264007,-0.393651702
Msn2-chr15-449041,chr15,448746,449352,-0.496699115,0.052443826,0.911677427,0.6923874,-0.096973145,-0.409507996
Msn2-chr15-45049,chr15,44842,45288,0.404613539,0.138105039,0.513586277,0.617060745,0.635875699,0.760417867
Msn2-chr15-462065,chr15,461642,462088,0.177879386,1.952400366,1.236574782,0.43338572,0.244711681,-0.720346867
Msn2-chr15-464441,chr15,464170,464616,0.311939991,0.296987477,1.021532597,1.209111783,0.581018475,0.680702209
Msn2-chr15-466,chr15,1,392,1.100172359,1.840768372,1.99906985,1.976234048,1.621065748,1.624380413
Msn2-chr15-479545,chr15,479306,479656,0.023991113,0.961613552,0.689945084,0.822607889,0.704310621,-0.472493423
Msn2-chr15-480417,chr15,480170,480712,0.133691528,2.598073797,1.056995516,0.298198859,0.550053476,-0.201279958
Msn2-chr15-487401,chr15,487242,487720,0.567899832,-0.130909649,1.282146729,1.155963957,0.860057246,0.941972989
Msn2-chr15-494609,chr15,494218,494856,0.288693973,1.816056819,1.465678657,0.571310391,0.485612624,0.42093872
Msn2-chr15-520649,chr15,520426,521032,-0.30055898,1.616976697,1.845411337,1.324169609,0.17271623,-0.623105158
Msn2-chr15-552865,chr15,552650,553096,-0.313752881,-0.529087562,0.590280715,0.618601846,0.175508833,0.182368078
Msn2-chr15-571961,chr15,571754,572104,0.457313972,0.664276764,1.07431927,0.949522862,0.769467868,0.843445708
Msn2-chr15-579949,chr15,579562,580200,-0.28546684,1.609319619,1.848472069,1.600509424,0.466287449,0.202755682
Msn2-chr15-581009,chr15,580778,581160,0.240947724,0.314987423,-0.069152545,0.654579383,0.630981566,0.576262204
Msn2-chr15-584113,chr15,583722,584392,-0.325350275,-0.360090507,0.519232639,0.650631852,-0.277077545,-0.487002467
Msn2-chr15-594428,chr15,594282,594600,0.653699553,0.663843345,1.602256627,1.546802371,1.329253128,0.739174778
Msn2-chr15-595452,chr15,595370,595784,0.595492975,2.032296667,2.450125823,1.714334218,0.958153819,0.570393539
Msn2-chr15-619278,chr15,618730,619848,0.007577946,2.327806053,2.554374526,1.514698377,0.442517278,0.040890852
Msn2-chr15-620276,chr15,620266,620424,0.414226155,0.468616848,0.509635362,0.303718113,0.526470559,0.652440412
Msn2-chr15-631757,chr15,631594,631976,0.362214933,0.6044261,1.107458505,1.072317802,0.548921128,1.328845009
Msn2-chr15-639009,chr15,638634,639432,-0.174830001,1.293653801,1.019908724,0.583912061,0.424059564,-0.154202494
Msn2-chr15-642081,chr15,641898,642248,0.188967993,0.0370658,0.772333202,0.730476063,0.211277773,0.587785185
Msn2-chr15-663884,chr15,663690,664104,0.527839189,-0.046618857,0.920485232,0.95193455,0.897956557,0.871796921
Msn2-chr15-671188,chr15,670826,671496,-0.10065572,2.142303065,1.928411737,1.209772748,0.599082494,0.171599261
Msn2-chr15-709958,chr15,709962,710312,0.200181112,1.148362921,1.015035544,1.147030137,0.575153587,0.365642404
Msn2-chr15-723395,chr15,723434,723720,0.639095916,1.383125308,1.009973237,1.053360806,1.04210126,0.396857361
Msn2-chr15-73860,chr15,73546,74120,-0.080511557,-0.112342602,1.003454678,0.853349162,0.57286552,0.490857861
Msn2-chr15-755348,chr15,755146,755656,0.035200944,0.567887084,1.387547019,0.749719572,-0.125304857,0.61919444
Msn2-chr15-757909,chr15,757674,758184,0.460766898,0.404342547,1.351954314,0.809184597,0.448069369,0.369471813
Msn2-chr15-762102,chr15,761578,762504,0.233077047,2.472063113,2.745550737,2.209177023,1.525914894,1.343388308
Msn2-chr15-770446,chr15,769962,770760,-0.336866765,1.264472666,2.047241585,1.326944001,0.278015766,-0.193467511
Msn2-chr15-77737,chr15,77578,77992,0.309527909,0.588165927,0.769754054,0.69170184,0.540304435,1.173265195
Msn2-chr15-779977,chr15,779658,780360,0.216364828,0.475834366,1.105034648,1.260624518,0.571724456,0.100318476
Msn2-chr15-797181,chr15,796906,797416,0.234539521,1.48847174,2.047436256,1.514554957,0.713656924,0.227655525
