Gene ID,Gene Symbol,Category,Chromosome,Loci Start,Loci End,Strand,Distance to TSS,PeakID,Significantly Enriched over WCE,T0 min,T4 min,T12 min,T20 min,T40 min,T60 min
YGL126W,SCS3,Upstream,chrvii,270666,271112,+,-108,Msn2-chr07-270889,n,0.03534591,1.111867285,0.779542333,0.345127241,0.390545851,0.367879276
YGL126W,SCS3,Exon/CD,chrvii,271434,271784,+,612,Msn2-chr07-271705,y,0.496577414,2.607919181,1.958035599,1.046882287,1.018595633,0.091321523
YGL126W,SCS3,3'UTR,chrvii,271978,272296,+,1140,Msn2-chr07-272161,y,-0.517863577,2.334564348,2.030553169,0.93703785,0.879377127,-0.517977629
YGL123C-A,,Upstream,chrvii,277674,278440,-,-193,Msn2-chr07-278057,n,0.704380252,0.993873353,0.376425894,0.158945586,0.082323545,0.17582424
YGL121C,GPG1,Exon/CD,chrvii,280746,281128,-,220,Msn2-chr07-280937,n,0.404715096,0.358852767,0.301056579,0.272624986,0.429059211,1.215651868
tW(CCA)G1,,Upstream,chrvii,287370,287720,-,-90,Msn2-chr07-287446,y,0.504819845,0.255871206,1.404509899,1.484037219,0.971283686,0.912537436
YGL115W,SNF4,Upstream,chrvii,291658,292200,+,-104,Msn2-chr07-291929,n,-0.06784351,-0.155633799,0.481136898,0.392949665,0.304282577,0.077182673
YGL114W,,Exon/CD,chrvii,294506,294920,+,1253,Msn2-chr07-294713,n,-0.061174156,0.028009576,0.054801472,0.191809111,0.164807153,1.144509099
YGL114W,,Exon/CD,chrvii,294922,295336,+,1669,Msn2-chr07-295129,n,0.121396549,1.399632496,0.027112462,-0.034081504,0.436393639,0.664376002
YGL103W,RPL28,Upstream,chrvii,310506,311048,+,-190,Msn2-chr07-310777,n,0.119131138,0.085436019,0.550525632,0.269887825,0.137862272,-0.399559485
YGL103W,RPL28,Intron,chrvii,310794,312136,+,498,Msn2-chr07-311465,n,0.697809795,0.061706213,0.353301013,0.1066278,0.090973265,0.001613309
tH(GUG)G2,,Upstream,chrvii,319370,320008,+,-92,Msn2-chr07-319681,y,0.541617023,0.124719585,0.903226677,1.067929179,0.538200867,0.501288344
tE(UUC)G1,SOE1,Exon/CD,chrvii,328394,328904,+,66,Msn2-chr07-328621,y,0.34499792,-0.05388714,0.653940199,0.892958832,0.517177205,0.255997787
YGL091C,NBP35,Exon/CD,chrvii,342666,343272,-,73,Msn2-chr07-342969,n,0.004871217,0.303458393,0.564123921,0.277890949,0.042616196,0.126471166
snR10,SNR10,Exon/CD,chrvii,345962,346408,+,199,Msn2-chr07-346201,n,0.733293581,-0.103409706,0.771309454,1.019811772,0.770207562,0.411328358
YGL082W,,Upstream,chrvii,355498,356104,+,-26,Msn2-chr07-355801,n,-0.027496023,0.21277333,0.507528074,0.232893793,0.357469543,0.822888694
YGL076C,RPL7A,Exon/CD,chrvii,365194,365704,-,547,Msn2-chr07-365449,n,0.332235708,0.023417078,0.182141472,0.084560914,-0.128123219,0.085741231
snR39B,SNR39B,Upstream,chrvii,366314,366664,-,-20,Msn2-chr07-366477,n,0.839601525,-0.642632774,0.437001234,0.450695896,0.493279449,1.10191383
YGL075C,MPS2,Exon/CD,chrvii,366922,367432,-,911,Msn2-chr07-367177,n,0.088372423,0.654392591,0.019881935,0.063650261,0.075550172,0.395762391
YGL074C,,Exon/CD,chrvii,368458,368936,-,225,Msn2-chr07-368697,n,0.018700583,0.527834296,0.576412096,0.17809099,0.257217742,-0.18194076
YGL073W,HSF1,Exon/CD,chrvii,370794,371624,+,2456,Msn2-chr07-371189,y,0.148308318,2.066972741,2.083226638,1.252976497,0.854303097,0.281925995
YGL068W,MNP1,Exon/CD,chrvii,375018,375496,+,170,Msn2-chr07-375273,y,0.311740214,0.930347007,0.834178299,0.677572676,0.703687313,0.742132273
YGL063C-A,,Upstream,chrvii,384458,385352,-,-254,Msn2-chr07-384910,y,-0.145669082,1.868512839,2.170132852,1.288763547,0.471639306,-0.048744271
YGL062W,PYC1,Exon/CD,chrvii,387306,387656,+,2285,Msn2-chr07-387481,n,0.278531945,1.4545728,0.181670458,-0.024324244,0.057322751,0.324451283
YGL055W,OLE1,Upstream,chrvii,397770,398600,+,-443,Msn2-chr07-398334,y,-0.010924202,2.296020119,2.416734731,1.220293291,0.373173829,-0.048235657
YGL055W,OLE1,Downstream,chrvii,399978,400360,+,1541,Msn2-chr07-400169,n,-0.604382175,-0.287973859,0.136156383,0.4035421,-0.15671676,-0.242389672
tE(UUC)G2,,Upstream,chrvii,401546,401832,-,-91,Msn2-chr07-401782,y,0.312640074,0.65485936,0.942625286,1.214933166,0.622819407,0.497132028
tR(UCU)G1,,Upstream,chrvii,405194,405672,+,-37,Msn2-chr07-405437,y,0.554802088,0.505964135,0.788686911,0.841787254,0.812513525,0.361804127
tV(AAC)G1,,Exon/CD,chrvii,412138,412584,-,6,Msn2-chr07-412349,y,0.4961606,-0.018277328,0.83075203,1.010406435,0.568390635,0.739496521
YGL043W,DST1,Exon/CD,chrvii,417322,417768,+,62,Msn2-chr07-417545,n,0.277236129,-0.057708198,0.180270683,0.692566971,-0.033997134,-0.364016677
YGL041C,,Upstream,chrvii,419114,419560,-,-112,Msn2-chr07-419337,n,0.403678678,-0.4112719,0.105106582,0.335176509,-0.012103742,0.36265687
YGL040C,HEM2,Upstream,chrvii,420330,420872,-,-46,Msn2-chr07-420601,n,0.059447683,0.346767018,0.640029987,0.40358963,0.144543664,-0.077068912
tL(CAA)G2,SUP54,Exon/CD,chrvii,422890,423368,+,37,Msn2-chr07-423089,y,0.60376061,0.009662735,0.985598269,1.012552923,0.753476088,0.520415891
YGL039W,,Upstream,chrvii,423562,424072,+,-144,Msn2-chr07-423817,n,-0.294469506,-0.254406476,0.450694481,0.456098343,-0.093752198,0.240570813
YGL038C,OCH1,Exon/CD,chrvii,425674,426248,-,843,Msn2-chr07-425961,n,0.209550898,0.071216806,0.145430107,0.747658828,0.379328065,0.633769576
YGL037C,PNC1,Exon/CD,chrvii,427210,427720,-,482,Msn2-chr07-427433,y,0.641470441,1.746645743,2.246722291,1.731102513,1.39915815,1.500859776
YGL036W,,Upstream,chrvii,428010,429000,+,-96,Msn2-chr07-428505,n,-0.434307989,1.186088547,1.022253631,0.378211919,0.320387022,-0.126128086
YGL034C,,Exon/CD,chrvii,433194,433864,-,50,Msn2-chr07-433529,n,-0.223487444,1.452061696,0.739494009,0.48521049,0.111878826,-0.448269335
YGL031C,RPL24A,Exon/CD,chrvii,437290,437928,-,325,Msn2-chr07-437609,n,0.361641689,0.194584224,0.220104619,0.106779906,-0.128492716,-0.242788713
YGL030W,RPL30,Exon/CD,chrvii,439050,439848,+,358,Msn2-chr07-439449,n,0.590078935,-0.125399879,0.159685011,-0.122023535,-0.029842818,0.208527003
tF(GAA)G,,Upstream,chrvii,440554,441064,-,-2,Msn2-chr07-440785,y,0.451194155,-0.058224492,0.87132435,1.1443194,0.300271517,0.564551973
YGL028C,SCW11,Exon/CD,chrvii,442058,442440,-,660,Msn2-chr07-442265,n,0.714306344,0.800735945,0.586407245,-0.013672593,0.836521666,0.473836897
YGL026C,TRP5,Exon/CD,chrvii,446922,447272,-,1438,Msn2-chr07-447097,n,0.097107488,0.565205643,0.19004415,0.183918655,0.537020266,0.638170378
YGL025C,PGD1,Exon/CD,chrvii,448746,449736,-,716,Msn2-chr07-449241,n,0.140923121,1.531195561,0.30280891,-0.183851478,0.273780483,0.001795044
YGL013C,PDR1,Upstream,chrvii,472170,472872,-,-223,Msn2-chr07-472561,y,-0.06228992,0.506739482,1.140167333,0.874282107,0.166518695,0.650298728
YGL011C,SCL1,Exon/CD,chrvii,474954,475464,-,38,Msn2-chr07-475265,y,0.202833345,0.547814118,0.901632784,0.531760607,0.447313874,0.788376813
YGL010W,MPO1,Exon/CD,chrvii,475434,476072,+,208,Msn2-chr07-475753,n,0.231423668,-0.415590561,0.356572841,0.755333215,0.268172557,0.378821304
YGL009C,LEU1,Exon/CD,chrvii,477386,477960,-,979,Msn2-chr07-477673,n,0.381694902,0.79422701,0.407606686,0.793434229,0.184395125,0.316261277
YGL009C,LEU1,Upstream,chrvii,478634,478984,-,-157,Msn2-chr07-478724,y,-0.107748254,1.062699106,1.789489593,1.04108526,0.169481476,-0.082004694
YGL009C,LEU1,Upstream,chrvii,478730,479304,-,-365,Msn2-chr07-479017,n,0.258538589,0.785238228,1.555948553,1.037632316,0.48044855,0.0597648
YGL008C,PMA1,Exon/CD,chrvii,481482,481864,-,993,Msn2-chr07-481401,n,0.919076052,1.286755591,0.275031938,0.993440912,0.135320929,0.346493214
YGL008C,PMA1,Exon/CD,chrvii,482058,482504,-,385,Msn2-chr07-482281,n,0.792000411,1.040297605,0.757210152,0.69302078,0.172805446,0.188093726
YGL004C,RPN14,Upstream,chrvii,491690,492392,-,-85,Msn2-chr07-492065,y,-0.026789055,-0.345965776,0.819628607,0.982988917,0.289196789,0.365764303
YGL001C,ERG26,Upstream,chrvii,496554,497000,-,-275,Msn2-chr07-496777,y,-0.644757263,-0.558631143,0.311865025,0.675433712,0.0162476,-0.113779022
YGR002C,SWC4,Exon/CD,chrvii,498890,499272,-,825,Msn2-chr07-499081,n,-0.033529633,0.335166877,0.082970169,0.671788008,0.221916624,-0.153983438
YGR008C,STF2,Upstream,chrvii,508330,508520,-,-61,Msn2-chr07-508377,y,-0.629663038,0.39151127,1.203405523,1.181917825,0.373821719,0.33924833
YGR009C,SEC9,Exon/CD,chrvii,508906,509256,-,1921,Msn2-chr07-509081,n,0.212737052,-0.040485837,0.369796024,0.556857271,0.239406979,0.991851704
YGR010W,NMA2,Exon/CD,chrvii,511274,511848,+,16,Msn2-chr07-511569,y,0.175227085,0.037053234,0.647870385,0.740704169,0.716324784,0.506583143
YGR011W,,Exon/CD,chrvii,512554,512968,+,264,Msn2-chr07-512761,n,-0.041729533,-0.12882264,-0.115829736,-0.085818335,0.317558533,-0.326827927
YGR014W,MSB2,Exon/CD,chrvii,518026,518632,+,1386,Msn2-chr07-518329,n,0.371736349,1.36484193,0.50483903,0.042980438,0.389987555,0.165558223
YGR017W,,Exon/CD,chrvii,524298,524648,+,686,Msn2-chr07-524473,n,0.422396203,0.958834388,0.759784769,0.297432941,0.083807237,0.563312425
YGR019W,UGA1,Exon/CD,chrvii,525322,525960,+,412,Msn2-chr07-525582,y,-0.185752175,1.388217624,1.709339169,1.239138017,0.501227168,0.469926087
YGR020C,VMA7,Upstream,chrvii,527082,527624,-,-24,Msn2-chr07-527353,n,0.031617569,-0.148847408,0.553972448,0.280889017,0.299892692,-0.288410094
tD(GUC)G1,,Exon/CD,chrvii,531402,531912,+,47,Msn2-chr07-531630,y,-0.036338751,0.393130281,0.839164008,0.537549289,0.415414789,0.412937492
YGR027C,RPS25A,Upstream,chrvii,534506,534856,-,-223,Msn2-chr07-534633,n,0.687564197,0.3011411,0.6068437,0.657666175,0.104585253,0.090848805
YGR027W-B,,Exon/CD,chrvii,535818,536904,+,304,Msn2-chr07-536238,y,0.547733326,1.629576785,1.857213363,1.464174757,0.820432695,0.449324434
YGR027W-B,,Exon/CD,chrvii,537130,537960,+,1488,Msn2-chr07-537545,n,0.717178883,0.377698595,0.353885295,0.599750851,0.579620095,0.632876555
YGR027W-B,,Exon/CD,chrvii,538058,538408,+,2176,Msn2-chr07-538089,n,0.687866391,0.634272256,0.29764414,0.387178981,0.607052645,0.585021178
YGR027W-B,,Exon/CD,chrvii,539754,540264,+,3952,Msn2-chr07-540009,n,0.568477882,0.008867668,-0.012478969,0.257156826,0.426590173,0.110892218
tE(UUC)G3,,Upstream,chrvii,541450,541928,+,-161,Msn2-chr07-541433,y,0.436087855,0.298654897,0.985732936,1.085959961,0.544271995,0.413634896
tE(UUC)G3,,Upstream,chrvii,541610,542088,+,-1,Msn2-chr07-541796,y,0.223374615,0.122359803,0.881598258,0.990477653,0.454336743,0.438305752
YGR029W,ERV1,Exon/CD,chrvii,543786,544168,+,424,Msn2-chr07-543977,n,0.621514045,0.563504337,0.386209285,0.208630806,0.44670418,0.451550866
tD(GUC)G2,,Upstream,chrvii,544458,545000,-,-81,Msn2-chr07-544735,y,0.63179198,0.749016695,1.123012702,0.917203013,0.812265227,0.839568803
YGR031C-A,NAG1,Upstream,chrvii,546922,547912,-,-117,Msn2-chr07-547417,n,0.064911204,1.666742089,1.437903714,0.637226746,0.197382697,0.167575063
YGR031C-A,NAG1,Upstream,chrvii,547338,548168,-,-453,Msn2-chr07-547729,y,-0.176020015,1.032931527,1.446637181,1.120009449,0.096590972,0.10208189
YGR035C,,Exon/CD,chrvii,557034,557608,-,101,Msn2-chr07-557321,n,0.355563767,-0.233626407,0.654321564,0.456536968,0.162294639,-0.018521559
YGR035W-A,,Exon/CD,chrvii,557482,558056,+,204,Msn2-chr07-557737,y,-0.462080684,1.796540484,1.529888831,0.873495037,0.437325882,-0.621108218
YGR036C,CAX4,Upstream,chrvii,559018,559528,-,-405,Msn2-chr07-559273,y,0.076312284,0.058456311,0.49372408,0.422438027,0.036715732,1.002137538
YGR037C,ACB1,Upstream,chrvii,559786,560232,-,-15,Msn2-chr07-560033,y,0.022099221,1.340110064,0.793148863,0.338447283,-0.052370875,-0.024726552
tS(AGA)G,,Upstream,chrvii,561482,562280,-,-138,Msn2-chr07-562285,y,0.535163033,0.219163737,0.76354605,0.880299239,0.528561921,0.534593975
YGR038C-B,,Exon/CD,chrvii,564970,565512,-,2226,Msn2-chr07-565161,n,0.645456479,0.613960739,0.171401899,0.387007352,0.511230792,0.589225019
YGR038C-B,,Exon/CD,chrvii,565706,566056,-,1586,Msn2-chr07-565988,n,0.749342718,0.370211587,0.328699179,0.673519412,0.574119211,0.637094612
YGR038C-B,,Exon/CD,chrvii,566666,567720,-,274,Msn2-chr07-567214,y,0.547122519,1.483002759,1.833677765,1.485889133,0.787914981,0.483828711
YGR038C-A,,Upstream,chrvii,567242,567880,-,-94,Msn2-chr07-567473,y,0.278865481,0.607900364,0.930669847,1.089592559,0.447105142,0.287496214
YGR039W,,Upstream,chrvii,574218,574824,+,-367,Msn2-chr07-574409,y,0.085476961,0.088962553,0.503071435,0.830950826,0.115452637,-0.052732882
YGR043C,NQM1,Upstream,chrvii,581386,581960,-,-237,Msn2-chr07-581697,y,-0.030275683,0.573486334,0.891561595,0.718441484,-0.09634051,0.133999353
YGR045C,,Exon/CD,chrvii,583882,584488,-,111,Msn2-chr07-584201,y,-0.116741809,0.562444457,1.137872185,0.727147976,0.062475632,-0.598209334
YGR048W,UFD1,Upstream,chrvii,589386,589928,+,-169,Msn2-chr07-589657,n,-0.275933407,0.053816055,0.618833175,0.184279804,-0.113271546,-0.569765771
YGR050C,,Upstream,chrvii,592170,593128,-,-207,Msn2-chr07-592717,y,-0.063654734,3.374781481,3.382631081,2.369445831,0.914341531,0.097377169
YGR055W,MUP1,Upstream,chrvii,598826,599432,+,-288,Msn2-chr07-599193,y,-0.20913318,1.320617605,1.492609771,0.724018004,0.223711669,-0.208917436
YGR055W,MUP1,Exon/CD,chrvii,600170,600648,+,992,Msn2-chr07-600409,n,0.42040753,1.106328169,0.162720339,0.059512424,0.237786011,0.947774527
YGR055W,MUP1,Exon/CD,chrvii,600490,601224,+,1440,Msn2-chr07-600857,n,0.437328211,0.309895151,0.078650823,0.089126696,0.180264434,1.400857093
YGR063C,SPT4,Exon/CD,chrvii,617450,617832,-,183,Msn2-chr07-617646,y,0.568659193,0.554026652,0.620855686,0.559806201,0.811695583,1.217355423
YGR065C,VHT1,Exon/CD,chrvii,619114,619560,-,521,Msn2-chr07-619337,n,0.246642076,-0.05076004,-0.086084522,-0.063152496,-0.040379044,0.269052005
YGR068C,ART5,Exon/CD,chrvii,625354,625832,-,1491,Msn2-chr07-625505,y,-0.03834599,2.128782867,1.23889695,0.614078513,0.240013804,-0.118643357
YGR079W,,Exon/CD,chrvii,640586,641064,+,105,Msn2-chr07-640825,n,-0.164449213,1.047012745,0.36277156,-0.094756344,0.088770062,-0.470263601
YGR083C,GCD2,Exon/CD,chrvii,646346,646792,-,246,Msn2-chr07-646569,n,-0.032791755,0.713936673,0.299247366,0.016422453,0.227618376,0.215835278
YGR085C,RPL11B,Exon/CD,chrvii,648202,648744,-,434,Msn2-chr07-648473,n,0.651997764,0.567115129,0.075705021,0.168661195,0.035721089,0.450088019
YGR086C,PIL1,Upstream,chrvii,650410,651304,-,-240,Msn2-chr07-650878,y,-0.110511419,1.525380462,1.686799667,0.848291958,0.301277188,0.035013629
YGR088W,CTT1,Upstream,chrvii,653994,654664,+,-305,Msn2-chr07-654425,y,0.068360722,1.706118919,2.331143916,1.797207992,0.823450015,0.503580066
YGR088W,CTT1,Exon/CD,chrvii,654122,656104,+,479,Msn2-chr07-655113,n,0.071393189,0.475054242,0.842845286,1.045882204,0.781383302,0.483301124
tT(UGU)G1,,Exon/CD,chrvii,661546,661992,+,20,Msn2-chr07-661766,y,0.430927977,0.819294917,0.939888852,1.149069432,0.885955205,0.79071963
YGR093W,DRN1,Exon/CD,chrvii,671562,672008,+,1397,Msn2-chr07-671785,n,0.269026654,-0.258629728,0.245769797,0.604831725,-0.027933918,-0.167462528
YGR096W,TPC1,Upstream,chrvii,676330,676904,+,-4,Msn2-chr07-676617,n,-0.417046717,0.880376807,0.009085967,-0.002645697,0.059100515,-0.057376901
YGR097W,ASK10,Exon/CD,chrvii,678538,679176,+,162,Msn2-chr07-678857,n,-0.061263669,1.32488012,0.304433837,-0.196107311,0.07111853,0.558526
tL(GAG)G,,Exon/CD,chrvii,700522,700904,+,38,Msn2-chr07-700785,y,0.570699536,1.145767618,1.40076828,1.168085678,0.869677096,0.852527697
tK(UUU)G2,,Exon/CD,chrvii,700714,701224,-,79,Msn2-chr07-700910,y,0.269016467,0.293264151,1.252453652,1.199493612,0.757231548,0.337618676
YGR107W,,Exon/CD,chrvii,702602,703336,+,302,Msn2-chr07-702916,y,-0.19212374,0.990752729,1.906323906,1.146731939,0.0456786,-0.047457669
tC(GCA)G,,Upstream,chrvii,706922,707560,-,-62,Msn2-chr07-707245,y,0.512676355,0.522672842,0.9708366,1.159098265,0.545477323,0.561901246
tN(GUU)G,,Exon/CD,chrvii,730922,731432,+,40,Msn2-chr07-731181,y,0.509596072,-0.12388181,0.903759473,1.060843145,0.852103789,0.390306741
YGR121C,MEP1,Exon/CD,chrvii,732266,732616,-,486,Msn2-chr07-732441,n,-0.122018923,1.26441124,0.515688664,0.146300266,0.372167134,-0.272064339
YGR121W-A,,Upstream,chrvii,732842,733736,+,-123,Msn2-chr07-733332,y,-0.120813099,1.106955394,2.029739669,1.183808974,0.149284835,-0.298472912
tR(UCU)G3,,Upstream,chrvii,735914,736520,+,-123,Msn2-chr07-736241,y,0.39111089,0.251021835,0.876241295,0.883643914,0.586913679,0.382901056
tI(AAU)G,,Exon/CD,chrvii,738922,739368,+,23,Msn2-chr07-739342,y,0.486013146,0.586786302,0.916574758,0.728576312,0.587235675,0.310477196
YGR124W,ASN2,Upstream,chrvii,739722,740072,+,-47,Msn2-chr07-739897,n,-0.291901992,0.319127214,1.137794419,0.676553432,0.319294108,0.691398972
YGR127W,,Upstream,chrvii,746602,746952,+,-21,Msn2-chr07-746729,y,-0.169671123,-0.662965091,0.87349112,0.735472739,0.324632703,-0.228015163
YGR128C,UTP8,Exon/CD,chrvii,747946,748328,-,1954,Msn2-chr07-748137,n,0.340540638,0.251534474,0.254458095,-0.188611619,0.56053475,-0.013700378
YGR128C,UTP8,Exon/CD,chrvii,748714,749096,-,1186,Msn2-chr07-748905,n,0.428161894,-0.551239698,-0.293382574,-0.122821045,-0.180631645,-0.396920052
YGR130C,,Exon/CD,chrvii,751530,752040,-,2059,Msn2-chr07-751785,n,0.171019623,0.48519777,0.174860862,0.232496891,0.500160347,0.519784861
YGR130C,,Exon/CD,chrvii,752554,753256,-,939,Msn2-chr07-752905,n,-0.049622424,0.918965242,0.846571694,0.481551917,0.491261892,0.459072662
YGR130C,,Exon/CD,chrvii,752874,754088,-,363,Msn2-chr07-753481,n,0.007892175,0.575181144,0.720234502,0.431958988,0.672016243,0.356416025
YGR130C,,Upstream,chrvii,753642,754664,-,-309,Msn2-chr07-754153,n,-0.265641946,0.788429026,0.794017723,0.393253198,0.26795275,0.158719913
YGR134W,CAF130,Exon/CD,chrvii,758762,759208,+,1215,Msn2-chr07-758985,n,-0.194393237,-0.362775058,-0.116403916,0.117166806,0.220585756,-0.294042281
YGR135W,PRE9,Exon/CD,chrvii,761418,761960,+,297,Msn2-chr07-761689,n,0.540825298,0.714228711,0.562129101,0.565603085,0.402351032,0.658658258
YGR135W,PRE9,Exon/CD,chrvii,761642,762088,+,473,Msn2-chr07-761865,n,0.592532978,0.749287156,0.776188733,0.563809654,0.419298383,0.783408685
YGR136W,LSB1,Exon/CD,chrvii,762346,762760,+,125,Msn2-chr07-762548,y,-0.190377024,0.597398517,1.288431223,0.890467016,0.06512894,0.055436612
YGR138C,TPO2,Exon/CD,chrvii,763690,764072,-,1725,Msn2-chr07-763881,n,0.132889295,0.673068165,0.417193271,0.679145717,0.535778765,0.691286378
YGR138C,TPO2,Exon/CD,chrvii,764298,764968,-,973,Msn2-chr07-764633,n,0.35593347,0.570152556,0.314222187,0.896586604,0.472689662,0.313014192
tG(UCC)G,SUF4,Upstream,chrvii,779338,779880,+,-7,Msn2-chr07-779654,y,0.308431198,0.385821727,1.099405546,1.138879728,0.788132852,1.092070817
YGR146C,ECL1,Exon/CD,chrvii,784106,784552,-,529,Msn2-chr07-784321,y,0.23628882,-0.628823609,0.439365811,0.735811121,0.159297031,0.75974268
YGR146C-A,,Upstream,chrvii,785226,785768,-,-60,Msn2-chr07-785773,y,0.076852566,2.65148672,3.298058287,2.247965017,0.567693628,0.265010363
YGR148C,RPL24B,Exon/CD,chrvii,787178,787688,-,346,Msn2-chr07-787433,n,0.256410573,0.400443019,0.271146268,-0.066708835,-0.200656544,-0.493254276
YGR149W,,Upstream,chrvii,788394,788776,+,-446,Msn2-chr07-788537,y,-0.098237759,1.04119736,1.038128088,0.84194624,0.153519392,0.437908859
tA(UGC)G,,Exon/CD,chrvii,794186,794664,+,8,Msn2-chr07-794414,y,-0.079855471,0.071951321,0.705555411,0.474782824,0.299134949,0.33853342
YGR155W,CYS4,Upstream,chrvii,797706,799208,+,-86,Msn2-chr07-798497,y,0.152444992,0.374590191,1.292149014,0.928084139,0.217188554,0.342252663
YGR156W,PTI1,Exon/CD,chrvii,800426,800808,+,71,Msn2-chr07-800617,n,0.287089503,0.014385396,0.320560243,0.711267912,0.117116441,0.143796759
YGR157W,CHO2,Exon/CD,chrvii,803690,804136,+,1473,Msn2-chr07-803913,n,0.085823529,-0.472238552,-0.062845859,0.260610684,0.399756539,0.687418727
YGR161C,RTS3,Upstream,chrvii,809322,810120,-,-301,Msn2-chr07-809801,y,-0.024645208,2.671569085,2.947103057,1.856794098,0.575693114,0.032748591
YGR161W-A,,Upstream,chrvii,811274,811784,+,-209,Msn2-chr07-811545,n,0.294894313,0.121825563,0.458252189,0.852594212,0.115410413,0.155376298
YGR161W-B,,Exon/CD,chrvii,811562,812264,+,175,Msn2-chr07-811940,y,0.42607038,0.91701349,1.206932763,1.029532028,0.558773905,0.302628243
YGR161W-B,,Exon/CD,chrvii,812138,812872,+,767,Msn2-chr07-812505,n,0.488330524,0.101809556,0.754521104,0.781180076,0.395054712,0.30117685
YGR161W-B,,Exon/CD,chrvii,812970,813480,+,1487,Msn2-chr07-813233,n,0.637062641,0.046011773,0.089770131,0.382110987,0.572772203,0.52387192
YGR161W-B,,Exon/CD,chrvii,816138,816808,+,4735,Msn2-chr07-816473,n,0.765929569,0.09973488,0.159805622,0.513964457,0.486030766,0.38346984
YGR161C-D,,Exon/CD,chrvii,819626,820136,-,3134,Msn2-chr07-819881,n,0.493939432,0.568355871,0.066852526,0.059253683,0.449127835,0.400456502
YGR161C-D,,Exon/CD,chrvii,820298,820808,-,2462,Msn2-chr07-820553,n,0.522078695,0.527494889,0.21373879,0.2139198,0.551575141,0.502456193
YGR161C-D,,Exon/CD,chrvii,821130,821896,-,1502,Msn2-chr07-821513,n,0.661300788,0.362046289,0.349766424,0.461672775,0.63571489,0.57570781
YGR161C-D,,Exon/CD,chrvii,822186,823176,-,334,Msn2-chr07-822825,y,0.537935624,1.481752763,1.88240938,1.491126208,0.785484961,0.494461971
YGR161C-C,,Upstream,chrvii,822730,823720,-,-210,Msn2-chr07-822910,y,0.48682541,0.658857809,1.097558594,1.11987279,0.638961279,0.462930989
YGR163W,GTR2,Exon/CD,chrvii,828234,828776,+,953,Msn2-chr07-828505,n,0.338372291,0.182033629,0.37163217,-0.036535078,0.245463236,0.915368461
YGR164W,,Exon/CD,chrvii,828554,829032,+,168,Msn2-chr07-828801,y,0.326596286,0.216988774,0.452022623,0.568699932,0.614972556,0.530245331
YGR170W,PSD2,Upstream,chrvii,836746,837224,+,-157,Msn2-chr07-836985,n,-0.559544889,-0.314056783,0.425056763,0.300548205,-0.152957734,-0.712802232
tG(GCC)G1,,Exon/CD,chrvii,845418,845960,+,40,Msn2-chr07-845694,y,0.250518353,0.268130691,0.932992122,1.102934684,0.564192984,0.184632711
YGR174C,CBP4,Exon/CD,chrvii,845578,846216,-,508,Msn2-chr07-845897,n,0.54548772,0.52422585,0.879241732,0.939004589,0.688125698,0.209994475
YGR176W,,Exon/CD,chrvii,848426,849064,+,25,Msn2-chr07-848745,n,-0.431418935,0.871182125,0.683029367,0.155874051,-0.079636411,-0.228939073
YGR177C,ATF2,Upstream,chrvii,850442,850920,-,-245,Msn2-chr07-850681,n,-0.18613767,-0.411044428,0.462596882,0.469002598,-0.033518176,-0.108643395
